,words,vectors
2630,"['always', 'best', 'better', 'decision', 'even', 'example', 'family', 'feel', 'first', 'friend', 'give', 'help', 'idea', 'important', 'know', 'life', 'make', 'many', 'might', 'need', 'new', 'others', 'people', 'person', 'positive', 'problem', 'really', 'self', 'take', 'think', 'try', 'use', 'want']","[0.0, 0.0, 0.0, 0.0, 0.33098364633088484, 0.0, 0.0, 0.0, 0.1481895134060629, 0.05893262342973285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6522421164428882, 0.0, 0.0694047107724317, 0.0, 0.0, 0.028312278517397968, 0.0, 0.03848451825642646, 0.074864481571733, 0.03390353491590042, 0.034375127302129924, 0.0, 0.0, 0.0, 0.033709677976118714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10272030707276703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18186400320533302, 0.24902203033362902, 0.0, 0.0, 0.0, 0.0, 0.027506602118048153, 0.0, 0.0809512801582903, 0.0, 0.0, 0.19686283391374562, 0.03181967614931281, 0.0, 0.04153186963344347, 0.0, 0.0, 0.02849553410039525, 0.0, 0.03803635751253359, 0.0, 0.0, 0.0, 0.036849279154772215, 0.0, 0.43417593404693544, 0.03218090108319616, 0.0, 0.0, 0.0989998762020173, 0.04150816978515277, 0.035757993287229686, 0.0, 0.0, 0.0, 0.0, 0.04425721302840063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21651456433092983, 0.0, 0.0, 0.0, 0.0741593883861387, 0.0, 0.03822972949595823, 0.04286451192853351, 0.07338778568021115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2631,"['activity', 'also', 'always', 'best', 'career', 'could', 'every', 'example', 'family', 'feel', 'future', 'get', 'give', 'goal', 'going', 'high', 'high school', 'idea', 'important', 'learn', 'life', 'like', 'lot', 'make', 'may', 'much', 'new', 'nt', 'parent', 'person', 'play', 'school', 'teacher', 'think', 'time', 'use', 'want', 'work', 'would']","[0.0, 0.0898969304196582, 0.0, 0.09426740226031546, 0.08675333240629637, 0.0, 0.0, 0.0, 0.12947199716318097, 0.0, 0.881927669828118, 0.0, 0.0, 0.0, 0.06301514134267398, 0.0, 0.0, 0.0, 0.0, 0.034330741445013864, 0.0, 0.02473621216261964, 0.0, 0.033623616975306005, 0.03270425053329673, 0.0, 0.0, 0.13387656949956758, 0.0, 0.04097221325192915, 0.05890375413186589, 0.0, 0.04178549731983614, 0.025916150384522767, 0.0, 0.0, 0.0, 0.0, 0.11741534614332738, 0.12683278206745457, 0.0, 0.0, 0.0, 0.03177862611987261, 0.09324367020852355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058981576139045526, 0.02357549616503706, 0.03973987849211983, 0.02766249945163284, 0.06449905855730437, 0.0, 0.1136498098499051, 0.0, 0.032801767467243184, 0.0, 0.0, 0.0, 0.03323206250408678, 0.021544744213023676, 0.0, 0.0, 0.0, 0.1917665092259934, 0.0, 0.02811619687511381, 0.0, 0.04015644720844828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06709405356327611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032304823419496954, 0.0, 0.0, 0.043194977845445647, 0.060135834898580154, 0.0, 0.037450382549033795, 0.06411832363174282, 0.0, 0.0459315729113019, 0.0, 0.0, 0.15488954196458068, 0.0]"
2632,"['able', 'agree', 'also', 'always', 'bad', 'change', 'come', 'even', 'every', 'example', 'feel', 'give', 'go', 'good', 'know', 'learn', 'life', 'lot', 'make', 'many', 'may', 'much', 'need', 'nt', 'one', 'people', 'person', 'really', 'reason', 'self', 'someone', 'take', 'thing', 'think', 'time', 'use', 'want', 'way', 'work', 'world']","[0.3082245703447267, 0.0, 0.03545091260006101, 0.09790765600746733, 0.030034473646509744, 0.0, 0.0, 0.15984360209738357, 0.0, 0.0, 0.0, 0.11166328399212958, 0.0, 0.03586485471444637, 0.0, 0.0, 0.0, 0.0, 0.09446995250730539, 0.0356564660029327, 0.0, 0.025691431961364718, 0.0, 0.0, 0.03396716610853313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03058919816823569, 0.02562348735961224, 0.0, 0.0, 0.021291737134818176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29952403712187514, 0.06125922353787992, 0.024485893462490426, 0.0, 0.0287307214973228, 0.35727877571623046, 0.17324491442545922, 0.1573847193733888, 0.0, 0.06813689756192146, 0.0, 0.02585772371139896, 0.0, 0.0, 0.3356508222247264, 0.044753442963296856, 0.0, 0.0, 0.0, 0.17729306590030997, 0.1460096950738684, 0.0, 0.0, 0.0, 0.0, 0.1297916098203499, 0.0896004625216458, 0.0, 0.0, 0.0, 0.40160355748834214, 0.03460284128945684, 0.0, 0.0, 0.0, 0.0, 0.14033712300917667, 0.0, 0.0, 0.3824040288459597, 0.112157514971706, 0.062458055444375535, 0.0, 0.07779315190702886, 0.044396221976971455, 0.07937914016651072, 0.023852639049409836, 0.0, 0.07199795619860075, 0.0, 0.0]"
2633,"['agree', 'also', 'better', 'come', 'could', 'day', 'different', 'feel', 'get', 'give', 'go', 'goal', 'hard', 'idea', 'keep', 'know', 'learn', 'life', 'make', 'many', 'need', 'never', 'new', 'nt', 'one', 'people', 'person', 'positive', 'really', 'say', 'self', 'someone', 'something', 'start', 'student', 'success', 'teacher', 'thing', 'think', 'time', 'want', 'way', 'work', 'would']","[0.0, 0.0, 0.15533264791858944, 0.05362434400037179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058579356748032274, 0.0, 0.0, 0.0, 0.07857319376879558, 0.21507831141417677, 0.06411070266483013, 0.0, 0.15420379843350152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07441571269902851, 0.0, 0.0, 0.0, 0.0, 0.13984312743513308, 0.0670152162623077, 0.1122725438800192, 0.1901586193129925, 0.0, 0.0, 0.0, 0.06990857749695942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0723095338600899, 0.0, 0.0, 0.0, 0.08401140746986058, 0.0, 0.21873372873964078, 0.06710375490840886, 0.16093204896118404, 0.0, 0.0, 0.1467620670919054, 0.06325787152441717, 0.0, 0.0, 0.0, 0.0, 0.11329888001901492, 0.07554035126698277, 0.07561670349798998, 0.24511607350520298, 0.049023214701040596, 0.0, 0.0, 0.0, 0.3452586421817246, 0.06397599072688125, 0.0, 0.0, 0.09840642972501881, 0.0, 0.07108728997492948, 0.0, 0.207436385380568, 0.0, 0.0, 0.175967667467275, 0.07580835821683161, 0.23349764288771502, 0.16589035850413805, 0.3446065540475031, 0.19560649613421685, 0.0, 0.07350685061351873, 0.0, 0.14784278088516525, 0.0982864615140765, 0.04561130882332691, 0.0, 0.0, 0.04863191249167294, 0.17390486065433125, 0.2090266970100397, 0.0, 0.0, 0.17621892364090913, 0.0]"
2634,"['also', 'another', 'attitude', 'could', 'day', 'even', 'everyone', 'first', 'goal', 'good', 'hard', 'learn', 'make', 'might', 'one', 'parent', 'positive', 'someone', 'student', 'think', 'work', 'would']","[0.0, 0.0, 0.0, 0.13695249880299837, 0.0, 0.09866087236611584, 0.601785039001357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09154894335023389, 0.08186693090272262, 0.0, 0.0, 0.1761918197243505, 0.0, 0.31397362507809246, 0.0, 0.0, 0.0, 0.0, 0.08606801246542041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24282533026102718, 0.0, 0.11913089224595652, 0.0, 0.08927059672660305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08568894487275072, 0.0, 0.0, 0.0, 0.06246986075823568, 0.0, 0.0, 0.10543341519373524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12520156428611687, 0.0, 0.0, 0.11144001848148583, 0.0, 0.0, 0.0, 0.0, 0.502645084069636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19360878499279957, 0.0, 0.0, 0.14668315780972177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06275403808559495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06672978710905929, 0.0, 0.0, 0.07500828954609975, 0.0]"
2635,"['always', 'best', 'better', 'change', 'class', 'could', 'day', 'different', 'even', 'example', 'feel', 'first', 'friend', 'get', 'give', 'go', 'goal', 'going', 'good', 'help', 'high', 'high school', 'job', 'know', 'life', 'like', 'make', 'need', 'never', 'nt', 'one', 'others', 'people', 'person', 'positive', 'say', 'school', 'see', 'self', 'someone', 'something', 'success', 'thing', 'think', 'time', 'try', 'want', 'way', 'world', 'year']","[0.0, 0.0, 0.0, 0.0, 0.13973653962156446, 0.0, 0.0, 0.0, 0.03910217702807844, 0.031100633521402965, 0.0, 0.4762245656062078, 0.1095831469017124, 0.0, 0.07612547164542662, 0.034037305615266765, 0.0, 0.0818690420811034, 0.10988126857950153, 0.0, 0.0, 0.08964777881052928, 0.0, 0.0, 0.03950838550244477, 0.03578396321544135, 0.3265354083463942, 0.0, 0.0, 0.09899300364015506, 0.03557935417926225, 0.05960712844197288, 0.15143697008216167, 0.09392405361088489, 0.07429546722131093, 0.0, 0.0, 0.027104398544934984, 0.14184366507988433, 0.1532204030533224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03935253020278428, 0.0, 0.0, 0.029032230438967927, 0.0, 0.11392155768271021, 0.12001944805985401, 0.0, 0.10389082472862139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12030405048703956, 0.12031641748497329, 0.0, 0.10410855421414862, 0.10410855421414862, 0.0, 0.07778618088413443, 0.0, 0.022912855092403574, 0.1698289254287726, 0.0, 0.0, 0.05224540652079301, 0.0, 0.0, 0.0, 0.03671033255210258, 0.08105300350487442, 0.07460868733260548, 0.32698328975674174, 0.24148656772405894, 0.03099182469175108, 0.0, 0.0, 0.10385033719033375, 0.0, 0.0, 0.0, 0.026163961745500352, 0.026090856825322254, 0.14529424823636086, 0.04035010618842753, 0.0, 0.3356520766624915, 0.18465724579615442, 0.0, 0.0, 0.04187165628998204, 0.0, 0.08544014592472765]"
2636,"['bad', 'class', 'come', 'could', 'friend', 'get', 'go', 'going', 'good', 'home', 'keep', 'know', 'like', 'lot', 'make', 'might', 'much', 'new', 'nt', 'one', 'online', 'parent', 'people', 'person', 'phone', 'really', 'reason', 'say', 'school', 'see', 'student', 'take', 'teacher', 'thing', 'think', 'time', 'try', 'want', 'work', 'would']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1061765278337207, 0.0, 0.0, 0.0, 0.0, 0.3824434624574459, 0.07941107630363091, 0.03622864104948356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06906687570885267, 0.0, 0.0, 0.16489010461542405, 0.0, 0.45387914738930785, 0.0, 0.029799406607995058, 0.09428727793333809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04052793020899083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04245364079634757, 0.0, 0.027633280496133346, 0.0, 0.0, 0.045694471600466566, 0.031807427288465584, 0.04944236555878408, 0.0, 0.0, 0.041723139709675755, 0.03771675930700861, 0.0, 0.0, 0.0, 0.03821152942425419, 0.04954598453422761, 0.024772992267113804, 0.32458167964959234, 0.0, 0.17640052546180476, 0.04361754795703209, 0.03232910638812783, 0.056567413957010246, 0.0, 0.0, 0.0, 0.03592267246402394, 0.033065188854094735, 0.034941404817350544, 0.41145266889734616, 0.10652037855880403, 0.0, 0.0, 0.0, 0.0, 0.02902344515306514, 0.0, 0.09321929843779485, 0.03714535354185852, 0.0, 0.02490322248314366, 0.049667280407837314, 0.115244237619247, 0.03840579195930429, 0.0, 0.12287627396919729, 0.0, 0.026406962396430412, 0.0, 0.0, 0.44524518223635545, 0.0]"
2637,"['also', 'another', 'change', 'class', 'could', 'day', 'every', 'example', 'feel', 'future', 'go', 'good', 'help', 'idea', 'keep', 'know', 'like', 'make', 'need', 'nt', 'reason', 'school', 'something', 'student', 'think', 'want']","[0.0, 0.0, 0.0, 0.0631293881718262, 0.0, 0.09095709188820099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4799920719269306, 0.08099672588839466, 0.0, 0.16880097353436274, 0.07547447917439387, 0.0, 0.0, 0.0, 0.09196301800802925, 0.0, 0.06626180003146459, 0.0, 0.0, 0.6132425394554472, 0.0, 0.0, 0.08965502093408793, 0.0, 0.0, 0.0, 0.06608656139076481, 0.0, 0.0, 0.27457185540912293, 0.0, 0.0, 0.1803042567443951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08512657295249666, 0.0, 0.0, 0.0, 0.19780526370595852, 0.0, 0.06437620228874028, 0.0, 0.0, 0.053226336041432884, 0.0, 0.11518399805233061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13338137947391893, 0.0, 0.0, 0.17313809285599718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07703071253825453, 0.0, 0.23963640734660507, 0.0, 0.0, 0.0, 0.06872141566413761, 0.0, 0.1352296320048807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05785398680974422, 0.0, 0.0, 0.0, 0.05725203614992136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2638,"['agree', 'also', 'always', 'best', 'better', 'come', 'could', 'feel', 'give', 'goal', 'going', 'good', 'job', 'keep', 'know', 'like', 'make', 'much', 'nt', 'self', 'someone', 'something', 'start', 'take', 'try', 'work']","[0.0, 0.0, 0.06438840208500451, 0.13336999797428903, 0.05455069062339492, 0.0, 0.0, 0.0, 0.18317763707645868, 0.19425825680381414, 0.0, 0.0, 0.0, 0.39084139448699023, 0.05943609400284357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1233870379450037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22223287883549192, 0.0, 0.23647333263779946, 0.09777680205904382, 0.0386715272238869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12290029257364579, 0.34824361500176093, 0.0, 0.045334691271798004, 0.0, 0.0, 0.07496557504726807, 0.0, 0.12167145945638787, 0.0, 0.0, 0.0, 0.24750990229990363, 0.0, 0.0, 0.0, 0.0, 0.08128430183780698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5105941316951645, 0.0628480762502376, 0.09678931195478402, 0.06876477835482575, 0.0, 0.0, 0.05097799995000442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12601578171419728, 0.0, 0.0, 0.0, 0.30325970218590814, 0.0, 0.0, 0.0, 0.0]"
2639,"['agree', 'also', 'even', 'go', 'going', 'home', 'important', 'know', 'like', 'lot', 'make', 'many', 'one', 'people', 'really', 'reason', 'say', 'use']","[0.0, 0.0, 0.4428858914150894, 0.10192948579447494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13113409205865972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10670417400769171, 0.0, 0.11209049232827983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1524458426280587, 0.0, 0.0, 0.0, 0.26886011862860054, 0.0, 0.0, 0.0, 0.0, 0.10394260718688311, 0.0, 0.0, 0.17187979229769998, 0.11964366376018748, 0.18597749848723474, 0.12024095468453837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09318363067405667, 0.0, 0.0, 0.0, 0.16406744231424913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27024632370764506, 0.3731242047539947, 0.2628642455966049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48593233433819477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2640,"['also', 'always', 'different', 'example', 'family', 'feel', 'friend', 'go', 'good', 'help', 'homework', 'know', 'life', 'make', 'many', 'much', 'need', 'nt', 'others', 'people', 'person', 'positive', 'reason', 'school', 'see', 'take', 'technology', 'thing', 'think', 'time', 'use', 'want', 'work']","[0.0, 0.0, 0.0, 0.04404647242232588, 0.03603157421694493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0844409192843712, 0.0, 0.0, 0.0, 0.04623201067299601, 0.0, 0.10473763516200722, 0.04074952273122769, 0.0, 0.056132227271679346, 0.0, 0.0, 0.0, 0.0, 0.015369914541553962, 0.0, 0.0, 0.05108628277026827, 0.0, 0.0, 0.16773522237015792, 0.0, 0.0, 0.0, 0.05504807512546702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02994426421544756, 0.0, 0.10281280580475896, 0.0, 0.0, 0.013394313226185178, 0.12123848486321621, 0.0, 0.0, 0.020435514455070594, 0.0, 0.07755209080356225, 0.0, 0.0, 0.04026715318639935, 0.0, 0.0, 0.0401148984677858, 0.0, 0.10634693215073344, 0.017516402073052332, 0.0, 0.0, 0.13471667808910753, 0.0, 0.0, 0.017915222760454166, 0.0, 0.013933207540425296, 0.03847624196411336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033671756812593885, 0.0, 0.8965089628993738, 0.04047883532805704, 0.04036573311309644, 0.04995286608930026, 0.0, 0.2333160353913772, 0.03994574166528893, 0.0, 0.0572307771592118, 0.0, 0.0, 0.0, 0.0]"
2641,"['able', 'also', 'always', 'another', 'better', 'class', 'come', 'day', 'every', 'example', 'first', 'get', 'good', 'keep', 'know', 'life', 'like', 'lot', 'many', 'might', 'much', 'never', 'new', 'nt', 'people', 'person', 'say', 'something', 'start', 'take', 'teacher', 'thing', 'time', 'use', 'work', 'world']","[0.29028396859757466, 0.0, 0.0, 0.10245424089522688, 0.7291574153447502, 0.08856990450861313, 0.0, 0.0, 0.0, 0.3357637453453261, 0.0, 0.0, 0.1051612671208841, 0.030024262570893953, 0.0, 0.024497878705012143, 0.0, 0.0, 0.0, 0.029849809964265197, 0.0, 0.17206065496081652, 0.0, 0.0, 0.0, 0.10302004516400999, 0.0, 0.0, 0.0, 0.01781221039668314, 0.0, 0.0, 0.0, 0.0, 0.10694626448360935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06420460810712748, 0.0, 0.08358218101855751, 0.0, 0.04099673066873578, 0.051829400024437235, 0.024051923058240752, 0.0, 0.02417199623975639, 0.0, 0.06309983746527408, 0.05704080274278097, 0.0, 0.0, 0.0865960729995748, 0.11557813303349383, 0.07493068817258099, 0.0, 0.0, 0.0, 0.0, 0.11543846796475529, 0.024446402795705053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026421752774658316, 0.0, 0.0, 0.0, 0.0, 0.3345890406517572, 0.06338975727986777, 0.0, 0.0, 0.023496644072416428, 0.02808831966375081, 0.0, 0.03766229727633639, 0.0, 0.01742892005056257, 0.0, 0.03256226795940792, 0.0, 0.0, 0.039936472824454, 0.0, 0.030136543960455293, 0.0, 0.0]"
2642,"['able', 'also', 'class', 'future', 'get', 'go', 'going', 'help', 'home', 'idea', 'know', 'life', 'like', 'make', 'might', 'much', 'nt', 'online', 'people', 'person', 'phone', 'school', 'student', 'teacher', 'think', 'want', 'way', 'work', 'would']","[0.09975194746418359, 0.0, 0.0, 0.031686245348562396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24392589916548393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04500013499759899, 0.0, 0.1101764190330964, 0.0, 0.033170525790160346, 0.0, 0.034844940239535147, 0.0, 0.0, 0.0, 0.18099858345032394, 0.0, 0.0, 0.23694990385906728, 0.0, 0.0, 0.04272719179399385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16156026530604503, 0.0, 0.06339573916646984, 0.08014695492803238, 0.0, 0.0578137778332424, 0.0, 0.0, 0.04878755905828568, 0.04410283202515319, 0.0, 0.0, 0.0, 0.0, 0.2317397648771839, 0.0, 0.063256456630267, 0.0, 0.0, 0.025501361016196742, 0.18901480068224769, 0.06614521506304873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06013980348554449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6108767215984648, 0.0, 0.0, 0.04343467778969809, 0.0, 0.0, 0.20326871073414246, 0.0, 0.0, 0.0, 0.11494501161414906, 0.03425305045510978, 0.49404958358567974, 0.0, 0.0, 0.03470883826884493, 0.0]"
2643,"['activity', 'also', 'better', 'could', 'different', 'even', 'everyone', 'family', 'friend', 'get', 'group', 'hard', 'important', 'kid', 'learn', 'like', 'make', 'many', 'nt', 'people', 'person', 'reason', 'something', 'start', 'teacher', 'thing', 'think', 'work', 'working']","[0.0, 0.7819003664256114, 0.0, 0.06832613381536658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07463962576318696, 0.0, 0.0, 0.0, 0.0, 0.09134824714664568, 0.0, 0.0, 0.19648071343366344, 0.08790278349704235, 0.0, 0.10442844104869937, 0.0, 0.0, 0.09748318921390425, 0.0, 0.0, 0.08707389856662688, 0.0, 0.0, 0.11878858898147722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14840880105720428, 0.08907489517943672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09011216087204495, 0.0, 0.0, 0.0, 0.23507090818259238, 0.0, 0.171002190249776, 0.0, 0.17282361816829606, 0.0, 0.12466582509704688, 0.08060081433579175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06246354692375393, 0.0, 0.0, 0.0, 0.0, 0.054989456342945484, 0.08151581496913478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08337180076031078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07437849120078784, 0.10568564562537386, 0.0, 0.0, 0.0, 0.09365968022528387, 0.0, 0.1255838284980628, 0.12523293378848807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1331670003347084, 0.1092999772515986, 0.0, 0.0, 0.0]"
2644,"['able', 'activity', 'also', 'come', 'could', 'day', 'different', 'even', 'every', 'everyone', 'example', 'family', 'friend', 'future', 'get', 'give', 'going', 'good', 'hard', 'idea', 'important', 'keep', 'know', 'learn', 'like', 'lot', 'might', 'much', 'need', 'nt', 'one', 'others', 'people', 'positive', 'problem', 'really', 'say', 'school', 'see', 'student', 'success', 'take', 'teacher', 'thing', 'think', 'time', 'try', 'way', 'world', 'would', 'year']","[0.24162739561203508, 0.09759276673880966, 0.0, 0.051168691505470675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07497504328495276, 0.13681939886845995, 0.06117484191196642, 0.0, 0.22071337388185805, 0.19748828859774145, 0.1490788184278634, 0.07820531304840757, 0.05370762655229322, 0.0, 0.1460081803936013, 0.0, 0.0, 0.19562606012396716, 0.07266869267933462, 0.0, 0.04447973509219951, 0.1278926946714593, 0.0, 0.0, 0.11253905144203073, 0.1335303538245049, 0.0, 0.06670721110366225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06899821899855173, 0.13496801598676186, 0.0, 0.0, 0.08016422152848875, 0.0, 0.10435856042959132, 0.19209249443181703, 0.0, 0.0862838068842893, 0.060061224422081186, 0.0, 0.0, 0.0, 0.23635450000120758, 0.0712196784941906, 0.0, 0.05405525743651163, 0.0, 0.0, 0.04677826454392821, 0.14033479363178464, 0.0, 0.06990208585118132, 0.0, 0.08236200032242755, 0.0, 0.0, 0.0, 0.09390004369506796, 0.07873987536256583, 0.0678319460777345, 0.0, 0.06597904122596893, 0.1942341238540635, 0.06704665029044339, 0.0, 0.0, 0.0, 0.0, 0.4384343661701543, 0.09332448390500023, 0.1760238309488077, 0.07014070629107892, 0.0, 0.04702417522889397, 0.18757113852407137, 0.17409040866404898, 0.2175622884292834, 0.0, 0.0, 0.05531370954742524, 0.0, 0.0, 0.07525542659237218, 0.16814922232233287, 0.15356055144200906]"
2645,"['agree', 'bad', 'better', 'come', 'day', 'different', 'family', 'get', 'go', 'going', 'help', 'home', 'homework', 'hour', 'important', 'like', 'new', 'nt', 'one', 'others', 'problem', 'school', 'student', 'take', 'thing', 'think', 'time', 'work', 'working']","[0.0, 0.0, 0.048848998444420956, 0.0, 0.0, 0.0, 0.0, 0.04405076934573637, 0.0, 0.0736881253233913, 0.0, 0.0, 0.0, 0.0988387662636566, 0.0, 0.3225844566956852, 0.0, 0.04849399795044916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04812024035670438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08795571061303271, 0.0, 0.2824596835158899, 0.0, 0.37089745179396566, 0.0, 0.0, 0.0, 0.03210983331609342, 0.0, 0.0, 0.35310079717747817, 0.06322766888220402, 0.19749984749020585, 0.0, 0.04448170884838398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11374698362710157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047559869493520646, 0.15416816559560215, 0.09250089935736129, 0.0, 0.046075571430670904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05190095127395564, 0.0, 0.0, 0.0, 0.416092115872411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32511552300504826, 0.0, 0.038675043324881773, 0.0, 0.0, 0.12398289512218745, 0.061818236796234764, 0.11475072542001291, 0.0, 0.0, 0.0, 0.0, 0.3286734931100053, 0.05395331460472023, 0.0, 0.0, 0.0]"
2646,"['agree', 'bad', 'best', 'better', 'come', 'decision', 'every', 'first', 'future', 'hard', 'help', 'idea', 'know', 'life', 'like', 'make', 'may', 'nt', 'one', 'others', 'parent', 'people', 'person', 'say', 'self', 'think', 'time', 'want', 'would']","[0.0, 0.0, 0.03821772000077281, 0.0, 0.0, 0.0, 0.0, 0.0344637561113856, 0.10872504080702543, 0.05765096994149042, 0.0, 0.0, 0.0, 0.038663968705357085, 0.0, 0.0, 0.8507430680723614, 0.0, 0.0, 0.03843931605627584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03316620843593262, 0.0, 0.03747460403503221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06880064110749971, 0.025121592213240125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035581773123441275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08072518409727204, 0.0, 0.07919076985763705, 0.044495798374854345, 0.0, 0.33701763395375933, 0.0, 0.04241699787301121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04824627708565369, 0.09649255417130738, 0.0, 0.1441915571568162, 0.04294328142579222, 0.16989342925080006, 0.031481038057800045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06804961953739364, 0.0, 0.0, 0.0865894341539592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09672878216768425, 0.0673326664871747, 0.0, 0.0, 0.07179176456257706, 0.0, 0.0, 0.0, 0.0, 0.14452178540245894, 0.0]"
